"Id","Nombre científico","Reino","Phylum","Clase","Orden","Familia","Genero","Especie","Infraespecífico","Autor"
"291","Leistus angusticollis ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Leistus","angusticollis","---",""
"593","Leistus barnevillei ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Leistus","barnevillei","---",""
"933","Lejeunea cavifolia ---","Plantae","Bryophyta","Jungermanniopsida","Porellales","Lejeuneaceae","Lejeunea","cavifolia","---",""
"2871","Lemna minor ---","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Lemna","minor","---",""
"548","Leontodon autumnalis ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","autumnalis","---",""
"897","Leontodon carpetanus subsp.  carpetanus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","carpetanus","subsp.  carpetanus",""
"2156","Leontodon hispidus subsp.  hispidus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","hispidus","subsp.  hispidus",""
"3890","Leontodon pyrenaicus subsp.  cantabricus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","pyrenaicus","subsp.  cantabricus",""
"4715","Leontodon taraxacoides ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","taraxacoides","---",""
"4712","Leontodon taraxacoides subsp.  hispidus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","taraxacoides","subsp.  hispidus",""
"4713","Leontodon taraxacoides subsp.  longirostris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","taraxacoides","subsp.  longirostris",""
"4714","Leontodon taraxacoides subsp.  taraxacoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","taraxacoides","subsp.  taraxacoides",""
"807","Lepidium campestre ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","campestre","---",""
"1997","Lepidium graminifolium ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","graminifolium","---",""
"2086","Lepidium heterophyllum ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","heterophyllum","---",""
"2126","Lepidium hirtum ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","hirtum","---","(L.) Sm."
"2460","Lepidium latifolium ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","latifolium","---",""
"4642","Lepidium subulatum ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","subulatum","---",""
"3996","Lepidozia reptans ---","Plantae","Bryophyta","Jungermanniopsida","Jungermanniales","Lepidoziaceae","Lepidozia","reptans","---",""
"1920","Lepomis gibbosus ---","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Lepomis","gibbosus","---",""
"4751","Lepthyphantes tenuis ---","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Lepthyphantes","tenuis","---",""
"3964","Leptidea reali ---","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Leptidea","reali","---",""
"4407","Leptidea sinapis ---","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Leptidea","sinapis","---",""
"1308","Leptinotarsa decemlineata ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Leptinotarsa","decemlineata","---",""
"4037","Leptodictyum riparium ---","Plantae","Bryophyta","Bryopsida","Hypnales","Amblystegiaceae","Leptodictyum","riparium","---",""
"4417","Leptodon smithii ---","Plantae","Bryophyta","Bryopsida","Leucodontales","Leptodontaceae","Leptodon","smithii","---",""
"3796","Leptophyes punctatissima ---","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Leptophyes","punctatissima","---",""
"3029","Leptorchestes mutilloides ---","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Leptorchestes","mutilloides","---",""
"3597","Leptotes pirithous ---","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Leptotes","pirithous","---",""
"532","Leptura aurulenta ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Leptura","aurulenta","---",""
"5119","Lepturobosca virens ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Lepturobosca","virens","---",""
"4121","Leptusa ruficollis ---","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Leptusa","ruficollis","---",""
"1595","Lepus europaeus ---","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","Lepus","europaeus","---",""
"2001","Lepus granatensis ---","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","Lepus","granatensis","---",""
"583","Lestes barbarus ---","Animalia","Arthropoda","Insecta","Odonata","Lestidae","Lestes","barbarus","---",""
"1437","Lestes dryas ---","Animalia","Arthropoda","Insecta","Odonata","Lestidae","Lestes","dryas","---",""
"4489","Lestes sponsa ---","Animalia","Arthropoda","Insecta","Odonata","Lestidae","Lestes","sponsa","---",""
"5120","Lestes virens ---","Animalia","Arthropoda","Insecta","Odonata","Lestidae","Lestes","virens","---",""
"5138","Lestes viridis ---","Animalia","Arthropoda","Insecta","Odonata","Lestidae","Lestes","viridis","---",""
"2585","Lesteva longoelytrata ---","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Lesteva","longoelytrata","---",""
"2590","Leucania loreyi ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Leucania","loreyi","---",""
"3807","Leucania punctosa ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Leucania","punctosa","---",""
"3851","Leucania putrescens ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Leucania","putrescens","---",""
"206","Leucanthemopsis alpina ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemopsis","alpina","---",""
"3376","Leucanthemopsis pallida subsp.  pallida","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemopsis","pallida","subsp.  pallida",""
"2336","Leucanthemum ircutianum ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","ircutianum","---",""
"3371","Leucanthemum pallens ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","pallens","---",""
"5174","Leucanthemum vulgare ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","vulgare","---",""
"5170","Leucanthemum vulgare subsp.  eliasii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","vulgare","subsp.  eliasii",""
"3260","Leucochlaena oditis ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Leucochlaena","oditis","---",""
"4288","Leucodon sciuroides ---","Plantae","Bryophyta","Bryopsida","Leucodontales","Leucodontaceae","Leucodon","sciuroides","---",""
"4287","Leucodon sciuroides var. morensis","Plantae","Bryophyta","Bryopsida","Leucodontales","Leucodontaceae","Leucodon","sciuroides","var. morensis",""
"1120","Leuzea conifera ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leuzea","conifera","---",""
"1345","Libellula depressa ---","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Libellula","depressa","---",""
"3905","Libellula quadrimaculata ---","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Libellula","quadrimaculata","---",""
"77","Licinus aequatus sierrae ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Licinus","aequatus sierrae","---",""
"2599","Ligusticum lucidum subsp.  lucidum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Ligusticum","lucidum","subsp.  lucidum",""
"5177","Ligustrum vulgare ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","Ligustrum","vulgare","---",""
"2515","Lilioceris lilii ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Lilioceris","lilii","---",""
"2750","Lilium martagon ---","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae","Lilium","martagon","---",""
"3974","Limenitis reducta ---","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","reducta","---",""
"1909","Limnebius gerhardti ---","Animalia","Arthropoda","Insecta","Coleoptera","Hydraenidae","Limnebius","gerhardti","---",""
"4905","Limnebius truncatettus ---","Animalia","Arthropoda","Insecta","Coleoptera","Hydraenidae","Limnebius","truncatettus","---",""
"2320","Limnius intermedius ---","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Limnius","intermedius","---",""
"3318","Limnius opacus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Limnius","opacus","---",""
"3522","Limnius perrisi carinatus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Limnius","perrisi carinatus","---",""
"4499","Limnius spp. ---","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Limnius","spp.","---",""
"5168","Limnius volckmari ---","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Limnius","volckmari","---",""
"11","Limodorum abortivum ---","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Limodorum","abortivum","---",""
"471","Limodromus assimilis ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Limodromus","assimilis","---",""
"5116","Limoniscus violaceus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Limoniscus","violaceus","---",""
"1475","Limonium echioides ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","echioides","---",""
"2094","Limonium hibericum ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","hibericum","---",""
"3469","Limonium paui ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","paui","---",""
"4153","Limonium ruizii ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","ruizii","---",""
"2439","Limosa lapponica ---","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","lapponica","---",""
"2521","Limosa limosa ---","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","limosa","---",""
"80","Linaria aeruginea ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","aeruginea","---",""
"213","Linaria alpina ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","alpina","---",""
"205","Linaria alpina var. aciculifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","alpina","var. aciculifolia",""
"443","Linaria arvensis ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","arvensis","---",""
"562","Linaria badalii ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","badalii","---",""
"771","Linaria caesia ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","caesia","---",""
"1497","Linaria elegans ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","elegans","---",""
"1947","Linaria glauca ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","glauca","---",""
"2838","Linaria micrantha ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","micrantha","---",""
"3729","Linaria proxima ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","proxima","---",""
"3993","Linaria repens ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","repens","---",""
"4405","Linaria simplex ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","simplex","---",""
"4440","Linaria spartea ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","spartea","---",""
"4668","Linaria supina ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Linaria","supina","---",""
"629","Linum bienne ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","bienne","---",""
"927","Linum catharticum ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","catharticum","---",""
"2736","Linum maritimum ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","maritimum","---",""
"3049","Linum narbonense ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","narbonense","---",""
"4609","Linum strictum ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","strictum","---",""
"4654","Linum suffruticosum ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","suffruticosum","---",""
"4651","Linum suffruticosum subsp.  appressum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","suffruticosum","subsp.  appressum",""
"4652","Linum suffruticosum subsp.  salsoloides","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","suffruticosum","subsp.  salsoloides",""
"4653","Linum suffruticosum subsp.  suffruticosum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","suffruticosum","subsp.  suffruticosum",""
"4982","Linum usitatissimum ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","usitatissimum","---",""
"5153","Linum viscosum ---","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","viscosum","---",""
"4750","Linyphia tenuipalpis ---","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Linyphia","tenuipalpis","---",""
"4853","Linyphia triangularis ---","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Linyphia","triangularis","---",""
"2705","Liocranum majus ---","Animalia","Arthropoda","Arachnida","Araneae","Liocranidae","Liocranum","majus","---",""
"2558","Lissodema lituratum ---","Animalia","Arthropoda","Insecta","Coleoptera","Salpingidae","Lissodema","lituratum","---",""
"2067","Lissotriton helveticus ---","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Lissotriton","helveticus","---",""
"3359","Listera ovata ---","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Listera","ovata","---",""
"1821","Lithodora fruticosa ---","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Lithodora","fruticosa","---",""
"2475","Lithophane leautieri ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lithophane","leautieri","---",""
"3347","Lithophane ornitopus ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lithophane","ornitopus","---",""
"4329","Lithophane semibrunnea ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lithophane","semibrunnea","---",""
"3899","Lithosia quadra ---","Animalia","Arthropoda","Insecta","Lepidoptera","Arctiidae","Lithosia","quadra","---",""
"425","Lithospermum arvense ---","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Lithospermum","arvense","---",""
"2285","Lithospermum incrassatum ---","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Lithospermum","incrassatum","---",""
"3273","Lithospermum officinale ---","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Lithospermum","officinale","---",""
"3833","Lithospermum purpurocaeruleum ---","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Lithospermum","purpurocaeruleum","---",""
"4968","Littorela uniflora ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Littorela","uniflora","---",""
"2373","Lixus juncii ---","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Lixus","juncii","---",""
"74","Lobonyx aeneus ---","Animalia","Arthropoda","Insecta","Coleoptera","Melyridae","Lobonyx","aeneus","---",""
"2733","Lobularia maritima ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lobularia","maritima","---",""
"867","Lochmaea caprea ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Lochmaea","caprea","---",""
"1196","Lochmaea crataegi ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Lochmaea","crataegi","---",""
"4671","Lochmaea suturalis ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Lochmaea","suturalis","---",""
"3038","Locustella naevia ---","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Locustella","naevia","---",""
"436","Logfia arvensis ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Logfia","arvensis","---",""
"1880","Logfia gallica ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Logfia","gallica","---",""
"2858","Logfia minima ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Logfia","minima","---",""
"3000","Lolium multiflorum ---","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Lolium","multiflorum","---",""
"3507","Lolium perenne ---","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Lolium","perenne","---",""
"4027","Lolium rigidum subsp.  rigidum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Lolium","rigidum","subsp.  rigidum",""
"4558","Lomelosia stellata ---","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Dipsacaceae","Lomelosia","stellata","---",""
"4648","Longitarsus succineus ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Longitarsus","succineus","---",""
"871","Lonicera caprifolium ---","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","caprifolium","---",""
"1571","Lonicera etrusca ---","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","etrusca","---",""
